Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1000000,0.31701946,40.8326359832636,7.7006764,9.368393395423391,9.368393395423391,1.1586002,0.06517884,0.00015086535,0.15028842,0.0025193929,1.0
1010000,0.28592372,38.29007633587786,7.8525877,9.588735179982711,9.588735179982711,0.8592908,0.06919507,0.00014931386,0.14977126,0.002493586,1.0
1020000,0.2691649,36.82954545454545,7.9229016,9.77685617689382,9.77685617689382,0.76470405,0.06775093,0.00014775853,0.14925282,0.0024677156,1.0
1030000,0.2438998,35.28464419475655,7.9843183,9.675350832127368,9.675350832127368,0.941305,0.066460684,0.00014620705,0.14873567,0.0024419096,1.0
1040000,0.25843582,37.143382352941174,7.9220977,9.49558341322357,9.49558341322357,1.1014515,0.07283117,0.0001446523,0.14821741,0.0024160487,1.0
1050000,0.23565981,33.419795221843,8.093164,9.790669035625784,9.790669035625784,0.5110564,0.06743111,0.00014325982,0.14775324,0.0023928874,1.0
1060000,0.23796445,35.48837209302326,8.019481,9.765085663489455,9.765085663489455,0.59336394,0.071291015,0.00014185962,0.1472865,0.0023695973,1.0
1070000,0.23868825,36.34875444839858,8.072194,9.675937935709953,9.675937935709953,0.6165839,0.06656931,0.00014031172,0.14677055,0.0023438504,1.0
1080000,0.24132979,36.17045454545455,8.096868,9.65194749305571,9.65194749305571,1.0821927,0.068716295,0.00013876455,0.14625482,0.0023181157,1.0
1090000,0.2493277,40.205882352941174,7.8700995,9.649294157301178,9.649294157301178,0.86841905,0.06426954,0.00013721005,0.14573666,0.0022922594,1.0
1100000,0.27036947,41.2695652173913,7.815606,9.529413882578755,9.529413882578755,0.7487712,0.066654794,0.00013565944,0.14521979,0.0022664675,1.0
1110000,0.28573072,42.7071129707113,7.675099,9.497703174144782,9.497703174144782,1.1409719,0.06738287,0.00013427014,0.14475669,0.0022433586,1.0
1120000,0.25181505,38.316205533596836,7.8187265,9.445301949449881,9.445301949449881,0.9265479,0.0703823,0.00013287706,0.14429232,0.002220187,1.0
1130000,0.23120803,35.50763358778626,8.063991,9.841931389090215,9.841931389090215,0.5487989,0.0635126,0.00013132821,0.14377603,0.0021944249,1.0
1140000,0.23752905,36.66420664206642,8.138791,9.76963136200503,9.76963136200503,0.5093332,0.06822147,0.0001297771,0.14325899,0.0021686247,1.0
1150000,0.26233763,39.795081967213115,7.9093604,9.54401381025589,9.54401381025589,0.8866997,0.06818754,0.00012821447,0.14273813,0.0021426328,1.0
1160000,0.2705792,39.55769230769231,7.804674,9.195874969678364,9.195874969678364,1.4564826,0.06876602,0.00012666246,0.14222081,0.002116818,1.0
1170000,0.24980761,34.25925925925926,8.030367,9.843549927607233,9.843549927607233,0.56074697,0.07473692,0.00012526698,0.14175563,0.0020936062,1.0
1180000,0.30476895,39.47791164658634,7.7775307,9.15326705622483,9.15326705622483,1.5285263,0.06874007,0.00012387047,0.14129013,0.0020703776,1.0
1190000,0.24883716,36.3992673992674,8.003405,9.729465802090571,9.729465802090571,0.7475203,0.07172881,0.00012231768,0.14077255,0.0020445497,1.0
